Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Pages,Total_Duration,Avg_Time_Per_Page
9,904.5833333,4,83.5,132,4096.15859,0.012738095,0.022973065,8.960747931,0.0,Nov,3,2,3,2,Returning_Visitor,True,True,145,5084.2419233,35.063737402068966
0,0.0,0,0.0,30,717.4666667,0.006666667,0.02,0.0,0.0,Jul,2,5,1,3,Returning_Visitor,False,False,30,717.4666667,23.915555556666668
0,0.0,0,0.0,8,211.0,0.0,0.028571429,0.0,0.0,May,2,2,7,2,New_Visitor,False,False,8,211.0,26.375
1,52.5,0,0.0,162,3608.432937,0.001242236,0.004347826,54.0486956,0.0,Nov,2,2,7,2,New_Visitor,False,True,163,3660.932937,22.45971126993865
0,0.0,0,0.0,22,473.5,0.0,0.022727273,0.0,0.6,May,3,7,3,3,Returning_Visitor,False,False,22,473.5,21.522727272727273
0,0.0,0,0.0,27,1070.461905,0.0,0.007407407,57.7293604,0.0,Mar,2,2,3,2,Returning_Visitor,False,True,27,1070.461905,39.64673722222222
4,985.5,4,308.0,6,328.0,0.0,0.015384615,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False,14,1621.5,115.82142857142857
6,167.0,0,0.0,71,1445.458333,0.004054054,0.013963964,12.30811748,0.0,Nov,3,2,1,10,Returning_Visitor,False,True,77,1612.458333,20.941017311688313
4,539.5,0,0.0,1,0.0,0.0,0.05,0.0,0.0,Mar,3,2,8,8,New_Visitor,False,False,5,539.5,107.9
4,73.75,1,58.0,12,777.5,0.0,0.015555556,10.782,0.0,Mar,2,2,1,2,Returning_Visitor,True,True,17,909.25,53.48529411764706
0,0.0,0,0.0,37,1234.525,0.0,0.020720721,0.0,0.0,Dec,1,2,5,3,Returning_Visitor,False,False,37,1234.525,33.36554054054054
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,6,4,Returning_Visitor,True,False,1,0.0,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,1,1,1,3,Returning_Visitor,False,False,1,0.0,0.0
4,115.3333333,0,0.0,64,1588.944444,0.003076923,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,68,1704.2777773,25.062908489705883
5,60.5,0,0.0,5,50.0,0.0,0.025,0.0,0.0,Dec,8,13,9,20,Other,True,True,10,110.5,11.05
0,0.0,0,0.0,19,483.5833333,0.021052632,0.025789474,0.0,0.2,May,1,1,4,3,Returning_Visitor,False,False,19,483.5833333,25.451754384210528
5,91.31666667,0,0.0,29,1352.976722,0.01125,0.024522672,7.91345877,0.0,Nov,1,1,6,1,Returning_Visitor,False,False,34,1444.29338867,42.47921731382353
2,7.0,0,0.0,27,541.2071429,0.008888889,0.029320988,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False,29,548.2071429,18.90369458275862
6,312.0,1,11.0,92,2710.570238,0.016842105,0.026417863,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,False,99,3033.570238,30.642123616161616
0,0.0,0,0.0,18,550.5,0.0,0.031481481,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False,18,550.5,30.583333333333332
2,8.0,0,0.0,11,543.5,0.007692308,0.038461538,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,False,13,551.5,42.42307692307692
0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False,40,905.4856061,22.637140152500002
0,0.0,0,0.0,4,124.0,0.0,0.025,0.0,0.0,May,3,2,1,4,Returning_Visitor,True,False,4,124.0,31.0
3,38.16666667,0,0.0,5,77.66666667,0.0,0.0125,0.0,0.0,May,1,1,5,3,Returning_Visitor,False,False,8,115.83333334,14.4791666675
3,95.6,0,0.0,10,337.1,0.008333333,0.029166667,0.0,0.0,Jul,1,1,9,3,Returning_Visitor,False,False,13,432.70000000000005,33.284615384615385
2,210.6,0,0.0,4,97.6,0.0,0.016666667,0.0,0.0,Nov,3,2,7,6,New_Visitor,True,False,6,308.2,51.36666666666667
0,0.0,0,0.0,15,755.25,0.026666667,0.033333333,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,True,False,15,755.25,50.35
7,105.2083333,2,139.5,98,3452.2625,0.003543956,0.02462704,0.0,0.0,Nov,4,1,1,3,Returning_Visitor,False,False,107,3696.9708333,34.551129283177566
11,524.75,3,258.625,197,6309.427034,0.006113821,0.011878229,3.364060957,0.0,Nov,2,10,1,2,Returning_Visitor,False,True,211,7092.802034,33.615175516587676
0,0.0,0,0.0,27,263.2666667,0.0,0.038518519,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False,27,263.2666667,9.750617285185184
1,7.0,0,0.0,9,160.5,0.0,0.025,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False,10,167.5,16.75
8,447.125,3,168.375,142,4777.812554,0.005666252,0.019707705,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,True,False,153,5393.312554,35.25040884967321
5,400.0,0,0.0,20,991.5,0.0,0.013043478,22.13419743,0.0,Dec,2,2,3,2,Returning_Visitor,False,True,25,1391.5,55.66
0,0.0,0,0.0,5,223.0,0.0,0.04,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False,5,223.0,44.6
0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,Dec,2,2,9,1,Returning_Visitor,False,False,2,15.0,7.5
8,102.6666667,0,0.0,49,4051.375,0.007272727,0.022949495,0.0,0.0,May,2,4,7,4,Returning_Visitor,False,False,57,4154.0416667,72.87792397719298
0,0.0,0,0.0,43,813.8,0.023255814,0.03255814,0.0,0.6,May,2,5,1,2,Returning_Visitor,False,False,43,813.8,18.925581395348836
11,167.1666667,6,348.0,172,4086.144897,0.000555556,0.009603919,1.418440397,0.4,May,2,7,7,3,Returning_Visitor,False,False,189,4601.3115637,24.34556382910053
5,1417.5,0,0.0,36,1051.248276,0.0,0.002293202,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,True,False,41,2468.7482760000003,60.21337258536586
5,55.5,0,0.0,4,24.5,0.022222222,0.037037037,0.0,1.0,May,3,2,6,3,Returning_Visitor,True,False,9,80.0,8.88888888888889
0,0.0,0,0.0,28,1107.922619,0.014814815,0.009876543,226.6777017,0.0,Dec,8,13,9,20,Other,False,True,28,1107.922619,39.56866496428571
0,0.0,0,0.0,5,27.2,0.0,0.04,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False,5,27.2,5.4399999999999995
0,0.0,0,0.0,57,4312.225,0.004464286,0.031964286,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,57,4312.225,75.6530701754386
0,0.0,0,0.0,53,2309.995238,0.047479439,0.06394752,0.0,0.4,May,3,2,1,3,Returning_Visitor,False,False,53,2309.995238,43.58481581132075
0,0.0,2,19.25,4,95.0,0.0,0.033333333,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,True,False,6,114.25,19.041666666666668
0,0.0,0,0.0,3,48.0,0.0,0.033333333,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,False,3,48.0,16.0
2,12.0,0,0.0,43,2595.280952,0.009090909,0.025378788,0.0,0.0,Mar,2,4,7,1,Returning_Visitor,False,False,45,2607.280952,57.939576711111116
0,0.0,0,0.0,16,190.75,0.0,0.01875,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False,16,190.75,11.921875
10,168.9066667,2,18.4,36,853.8502721,0.0,0.007751938,5.6479944,0.0,Oct,3,2,3,2,Returning_Visitor,True,False,48,1041.1569388,21.690769558333333
0,0.0,0,0.0,19,187.2,0.068421053,0.131578947,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False,19,187.2,9.852631578947367
0,0.0,0,0.0,4,35.33333333,0.05,0.1,0.0,0.0,June,1,1,1,2,Returning_Visitor,True,False,4,35.33333333,8.8333333325
0,0.0,0,0.0,17,248.9,0.0,0.02745098,0.0,0.8,May,1,1,3,2,Returning_Visitor,False,False,17,248.9,14.641176470588235
3,59.5,0,0.0,2,13.1,0.0,0.008333333,0.0,0.0,Sep,1,1,4,5,New_Visitor,False,False,5,72.6,14.52
3,86.6,0,0.0,41,1678.4,0.031060606,0.046893939,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False,44,1765.0,40.11363636363637
9,292.3,0,0.0,117,1953.537512,0.002892562,0.007295031,2.767055125,0.0,Aug,1,1,1,4,Returning_Visitor,True,False,126,2245.837512,17.824107238095237
4,56.5,0,0.0,8,202.1666667,0.0,0.01,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False,12,258.6666667,21.555555558333335
0,0.0,0,0.0,40,962.3333333,0.0,0.01625,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False,40,962.3333333,24.058333332500002
1,202.0,0,0.0,2,8.0,0.0,0.066666667,0.0,0.0,Mar,2,2,8,6,New_Visitor,False,False,3,210.0,70.0
0,0.0,0,0.0,25,319.3333333,0.016666667,0.036666667,10.4445,0.0,May,2,5,5,1,Returning_Visitor,False,True,25,319.3333333,12.773333332
1,5.0,0,0.0,2,15.2,0.0,0.04,0.0,0.0,Aug,1,1,6,3,Returning_Visitor,False,False,3,20.2,6.733333333333333
3,90.0,0,0.0,25,397.8846154,0.005333333,0.033504762,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False,28,487.8846154,17.42445055
0,0.0,0,0.0,29,488.4090909,0.014285714,0.02173913,0.0,0.0,Nov,1,8,1,11,New_Visitor,False,True,29,488.4090909,16.841692789655173
0,0.0,0,0.0,23,723.0,0.015873016,0.026077098,0.0,0.0,Dec,3,2,2,13,Returning_Visitor,False,False,23,723.0,31.434782608695652
9,175.9345238,4,54.5,229,6606.783899,0.00373444,0.015020196,8.896836973,0.0,Nov,2,2,1,2,Returning_Visitor,False,True,242,6837.2184228,28.252968689256196
3,109.0,0,0.0,31,3116.5,0.0,0.005208333,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,False,True,34,3225.5,94.86764705882354
4,76.0,0,0.0,39,1936.55,0.004761905,0.023809524,5.51397619,0.0,Mar,4,1,3,2,Returning_Visitor,False,False,43,2012.55,46.80348837209302
0,0.0,0,0.0,4,98.25,0.0,0.025,0.0,0.0,Nov,2,4,3,10,Returning_Visitor,False,False,4,98.25,24.5625
0,0.0,0,0.0,13,226.0,0.0,0.053846154,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False,13,226.0,17.384615384615383
0,0.0,0,0.0,4,36.0,0.05,0.1,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False,4,36.0,9.0
3,60.0,0,0.0,66,2339.805556,0.012121212,0.034848485,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,69,2399.805556,34.77979066666666
2,26.2,0,0.0,4,487.6,0.0,0.025,0.0,0.0,Sep,2,2,1,4,Returning_Visitor,False,False,6,513.8000000000001,85.63333333333334
0,0.0,0,0.0,4,50.0,0.0,0.075,0.0,0.0,May,2,2,8,4,Returning_Visitor,False,False,4,50.0,12.5
0,0.0,0,0.0,4,562.0,0.075,0.1,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False,4,562.0,140.5
0,0.0,0,0.0,6,109.25,0.0,0.033333333,0.0,0.0,Dec,8,13,9,20,Other,False,False,6,109.25,18.208333333333332
0,0.0,0,0.0,14,340.0,0.0,0.015384615,23.388,0.0,May,2,2,3,1,Returning_Visitor,True,True,14,340.0,24.285714285714285
7,60.0,3,23.0,111,2524.501905,0.001694915,0.018834175,6.445051499,0.0,Mar,3,2,1,2,Returning_Visitor,True,False,121,2607.501905,21.549602520661157
1,197.4,0,0.0,83,1631.4,0.027380952,0.068650794,0.0,0.0,Oct,2,2,3,13,Returning_Visitor,False,False,84,1828.8000000000002,21.771428571428572
0,0.0,0,0.0,4,151.5,0.0,0.05,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,4,151.5,37.875
0,0.0,0,0.0,48,3644.752381,0.0,0.016666667,18.20995652,0.0,Mar,2,2,7,2,Returning_Visitor,False,False,48,3644.752381,75.93234127083333
4,72.2952381,1,103.8,27,1211.066667,0.022580645,0.064516129,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,False,False,32,1387.1619051,43.348809534375
0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False,6,236.5,39.416666666666664
3,49.75,0,0.0,59,754.2261905,0.0,0.003333333,0.0,0.0,May,3,2,7,11,New_Visitor,False,False,62,803.9761905,12.967357911290323
1,7.0,2,15.0,17,2269.9,0.0,0.019047619,0.0,0.0,Jul,2,2,3,4,Returning_Visitor,False,True,20,2291.9,114.595
0,0.0,0,0.0,23,737.1666667,0.008695652,0.011594203,0.0,0.6,Feb,2,2,1,3,Returning_Visitor,False,False,23,737.1666667,32.05072463913043
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False,1,0.0,0.0
0,0.0,0,0.0,25,1225.857143,0.012,0.040977778,0.0,0.4,May,2,2,5,2,Returning_Visitor,False,False,25,1225.857143,49.03428572
2,175.2,0,0.0,60,1635.466667,0.006557377,0.014754098,0.0,0.0,Nov,2,5,7,3,Returning_Visitor,False,False,62,1810.666667,29.20430108064516
0,0.0,0,0.0,12,429.0,0.0,0.016666667,0.0,0.0,Nov,1,1,3,8,Returning_Visitor,False,False,12,429.0,35.75
0,0.0,0,0.0,9,1397.666667,0.022222222,0.027777778,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False,9,1397.666667,155.29629633333332
2,73.95833333,0,0.0,17,864.9983333,0.025,0.0375,27.83116147,0.0,Sep,3,2,4,1,Returning_Visitor,False,True,19,938.95666663,49.41877192789474
7,38.6,0,0.0,70,1087.7,0.0,0.004861111,0.0,0.0,Oct,2,2,4,5,Returning_Visitor,False,False,77,1126.3,14.627272727272727
0,0.0,0,0.0,3,79.5,0.0,0.066666667,0.0,0.0,Dec,4,1,3,2,Returning_Visitor,True,False,3,79.5,26.5
0,0.0,0,0.0,27,1316.035714,0.0,0.022222222,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False,27,1316.035714,48.74206348148149
0,0.0,0,0.0,6,339.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,6,339.5,56.583333333333336
6,102.4,2,44.4,33,688.3142857,0.0,0.022222222,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,False,41,835.1142857,20.368641114634144
15,419.1795254,0,0.0,110,10278.90421,0.0128,0.02480939,14.4030575,0.0,Oct,2,2,3,3,Returning_Visitor,False,False,125,10698.083735400001,85.58466988320001
0,0.0,0,0.0,14,561.6666667,0.0,0.025,0.0,0.0,Dec,2,2,9,10,Returning_Visitor,False,False,14,561.6666667,40.11904762142857
7,165.9166667,2,150.5,42,3127.078788,0.009614512,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False,51,3443.4954546999998,67.51951871960785
5,211.25,0,0.0,22,1344.75,0.034782609,0.048447205,0.0,0.0,Nov,3,2,2,8,Returning_Visitor,False,False,27,1556.0,57.629629629629626
0,0.0,0,0.0,8,413.0,0.0,0.0125,0.0,0.0,Sep,1,1,4,3,New_Visitor,False,False,8,413.0,51.625
1,185.0,6,263.0,6,133.3333333,0.0,0.019230769,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False,13,581.3333333,44.71794871538462
1,86.6,0,0.0,14,349.5761905,0.0,0.004761905,60.43737784,0.0,Nov,1,1,1,3,New_Visitor,False,True,15,436.17619049999996,29.078412699999998
2,46.33333333,0,0.0,11,177.4047619,0.016666667,0.038194444,0.0,0.0,May,3,2,5,4,Returning_Visitor,False,False,13,223.73809523,17.21062271
3,114.125,1,13.0,64,1602.94026,0.013432836,0.028731343,29.88386066,0.0,Nov,3,2,1,3,Returning_Visitor,True,False,68,1730.06526,25.44213617647059
0,0.0,0,0.0,10,198.75,0.0,0.04,0.0,0.0,Nov,2,2,3,20,Returning_Visitor,False,False,10,198.75,19.875
8,636.0,0,0.0,52,3374.016667,0.0,0.003703704,108.0893873,0.0,Nov,2,2,3,13,Returning_Visitor,False,True,60,4010.016667,66.83361111666666
3,172.0,0,0.0,53,1299.383333,0.0,0.003703704,0.0,0.0,Mar,2,6,7,2,Returning_Visitor,True,False,56,1471.383333,26.274702375
0,0.0,0,0.0,57,820.3636364,0.035087719,0.061650605,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,False,57,820.3636364,14.392344498245615
1,69.0,0,0.0,25,533.0714286,0.0,0.026923077,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,False,26,602.0714286,23.156593407692306
0,0.0,0,0.0,4,39.8,0.0,0.05,0.0,0.0,Aug,1,1,1,3,New_Visitor,False,False,4,39.8,9.95
0,0.0,0,0.0,13,231.5,0.015384615,0.046153846,0.0,0.0,May,1,1,3,4,Returning_Visitor,False,False,13,231.5,17.807692307692307
1,38.2,0,0.0,24,1282.953333,0.034782609,0.049565217,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,True,False,25,1321.153333,52.84613332
1,12.0,0,0.0,16,565.4166667,0.028571429,0.027380952,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False,17,577.4166667,33.965686276470585
8,156.25,0,0.0,48,1481.108333,0.003773585,0.008176101,0.0,0.0,Dec,2,4,4,1,Returning_Visitor,False,False,56,1637.358333,29.238541660714283
2,166.0,2,55.0,10,1968.25,0.014285714,0.021428571,0.0,0.0,May,1,1,1,6,New_Visitor,True,False,14,2189.25,156.375
0,0.0,0,0.0,33,1324.616667,0.009677419,0.043870968,0.0,0.2,May,2,2,1,4,Returning_Visitor,False,False,33,1324.616667,40.139899
3,48.35,2,358.6,35,676.2666667,0.005128205,0.013675214,0.0,0.0,Oct,2,2,2,2,New_Visitor,False,False,40,1083.2166667000001,27.080416667500003
0,0.0,0,0.0,16,824.2291667,0.0,0.045138889,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,True,16,824.2291667,51.51432291875
0,0.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False,1,0.0,0.0
0,0.0,0,0.0,62,3564.590227,0.021980198,0.052175571,0.0,0.0,Aug,3,2,4,2,Returning_Visitor,False,False,62,3564.590227,57.49339075806452
0,0.0,0,0.0,9,120.0,0.022222222,0.066666667,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False,9,120.0,13.333333333333334
3,42.0,0,0.0,16,1266.5,0.0,0.003508772,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False,19,1308.5,68.86842105263158
0,0.0,0,0.0,2,35.2,0.0,0.1,0.0,0.0,June,2,2,2,3,Returning_Visitor,True,False,2,35.2,17.6
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.4,May,3,2,4,13,Returning_Visitor,False,False,5,0.0,0.0
0,0.0,0,0.0,4,17.0,0.0,0.075,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,4,17.0,4.25
8,96.75,1,73.75,64,2527.083333,0.0,0.005239899,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False,73,2697.583333,36.95319634246575
2,210.0,0,0.0,10,591.1666667,0.02,0.016,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False,12,801.1666667,66.76388889166667
7,58.41666667,0,0.0,22,1043.583333,0.014285714,0.048809524,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False,29,1101.99999967,37.999999988620694
1,10.0,0,0.0,5,354.9,0.0,0.06,0.0,0.0,Sep,2,2,5,1,Returning_Visitor,False,False,6,364.9,60.81666666666666
6,94.1,0,0.0,92,4212.141886,0.008333333,0.021875,6.664927724,0.0,Nov,1,1,1,2,Returning_Visitor,True,True,98,4306.241886000001,43.941243734693884
15,266.25,0,0.0,172,4098.699853,0.003314917,0.016214742,2.90865324,0.0,Nov,2,2,7,2,Returning_Visitor,False,False,187,4364.949853,23.34197782352941
1,9.0,0,0.0,33,1597.10609,0.0,0.008754209,5.774785164,0.0,Dec,2,2,3,2,Returning_Visitor,False,True,34,1606.10609,47.23841441176471
10,154.7916667,2,7.0,49,1714.868651,0.013711002,0.055127258,1.456951523,1.0,May,1,1,1,2,Returning_Visitor,True,False,61,1876.6603177,30.764923240983606
2,22.2,0,0.0,18,584.74,0.005882353,0.023529412,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,False,False,20,606.94,30.347
0,0.0,0,0.0,48,476.3600939,0.000694444,0.028639403,0.0,0.0,Aug,1,1,1,2,Returning_Visitor,False,False,48,476.3600939,9.924168622916666
1,7.0,0,0.0,4,45.0,0.0,0.0125,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,5,52.0,10.4
0,0.0,0,0.0,2,22.0,0.0,0.05,0.0,0.0,Mar,1,1,3,15,Returning_Visitor,True,False,2,22.0,11.0
8,190.25,1,23.0,19,1323.25,0.007692308,0.021816239,21.318,0.0,May,6,2,4,2,Returning_Visitor,True,True,28,1536.5,54.875
2,28.2,1,0.0,114,3161.074762,0.017699115,0.042576205,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,False,False,117,3189.274762,27.25875864957265
0,0.0,0,0.0,39,2827.428571,0.0,0.015789474,11.33463158,0.0,May,2,2,2,4,Returning_Visitor,False,False,39,2827.428571,72.49816848717948
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,True,False,2,19.0,9.5
0,0.0,0,0.0,14,1049.05,0.0,0.016666667,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,False,14,1049.05,74.93214285714285
0,0.0,0,0.0,17,418.3333333,0.0,0.025,0.0,0.0,Nov,2,6,1,2,New_Visitor,False,False,17,418.3333333,24.607843135294118
0,0.0,2,183.0,16,866.4166667,0.0,0.004444444,0.0,0.0,Nov,4,1,3,3,Returning_Visitor,True,False,18,1049.4166667,58.300925927777776
7,74.08333333,1,3.0,197,2915.571429,0.0,0.005025126,1.573423226,0.0,Nov,2,2,3,3,Returning_Visitor,True,False,205,2992.6547623300003,14.59831591380488
2,282.5,0,0.0,17,451.0,0.0625,0.085416667,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False,19,733.5,38.60526315789474
1,8.0,0,0.0,11,701.0,0.0,0.016666667,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,False,12,709.0,59.083333333333336
1,12.0,0,0.0,11,331.25,0.016666667,0.033333333,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,False,12,343.25,28.604166666666668
5,230.25,2,135.0,27,517.3928571,0.0,0.011458333,30.269375,0.0,May,2,2,4,2,New_Visitor,True,True,34,882.6428571,25.960084032352942
0,0.0,0,0.0,22,1664.0,0.03030303,0.032424242,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,True,22,1664.0,75.63636363636364
1,61.5,0,0.0,13,949.75,0.0,0.007692308,51.75775772,0.0,Dec,1,1,1,2,New_Visitor,False,True,14,1011.25,72.23214285714286
2,36.4,0,0.0,75,1959.304762,0.005479452,0.027146119,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False,77,1995.704762,25.918243662337662
1,63.4,0,0.0,6,137.6,0.0,0.013333333,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False,7,201.0,28.714285714285715
4,45.83333333,0,0.0,70,1692.257143,0.0,0.014555556,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,74,1738.09047633,23.487709139594596
0,0.0,0,0.0,5,77.5,0.1,0.08,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,True,False,5,77.5,15.5
0,0.0,0,0.0,3,335.0,0.0,0.133333333,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,True,False,3,335.0,111.66666666666667
1,3.0,0,0.0,11,1046.666667,0.005555556,0.025,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,False,12,1049.666667,87.47222225
0,0.0,0,0.0,52,1622.433333,0.006410256,0.031730769,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False,52,1622.433333,31.20064101923077
1,72.66666667,4,345.0,24,879.9090909,0.0,0.035897436,6.482798269,0.0,Mar,2,4,4,1,Returning_Visitor,False,True,29,1297.57575757,44.743991640344824
2,115.2,0,0.0,7,211.1,0.0,0.0,0.0,0.0,Jul,2,2,2,2,New_Visitor,True,False,9,326.3,36.25555555555556
1,19.0,1,0.0,56,2954.759524,0.013793103,0.049396552,0.0,0.6,May,2,2,3,6,Returning_Visitor,False,False,58,2973.759524,51.271715931034485
3,21.0,0,0.0,109,2587.530411,0.0,0.01036036,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,True,112,2608.530411,23.290450098214286
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False,1,0.0,0.0
3,208.0,0,0.0,16,1037.819444,0.020833333,0.028125,0.0,0.0,Nov,1,1,1,8,Returning_Visitor,True,False,19,1245.819444,65.56944442105264
0,0.0,0,0.0,22,464.6583333,0.018181818,0.034090909,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,True,False,22,464.6583333,21.12083333181818
3,19.25,0,0.0,8,713.5833333,0.0,0.046969697,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,False,11,732.8333333,66.62121211818182
1,54.4,6,505.6,21,838.15,0.0,0.0,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False,28,1398.15,49.933928571428574
0,0.0,0,0.0,38,1251.932143,0.0,0.011302211,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False,38,1251.932143,32.94558271052632
0,0.0,0,0.0,24,676.1666667,0.0,0.008333333,2.705833333,0.0,May,2,2,6,4,Returning_Visitor,True,True,24,676.1666667,28.173611112499998
6,92.0,3,101.0,76,5186.116667,0.004878049,0.024837398,6.548011382,0.0,Mar,2,2,3,2,Returning_Visitor,False,False,85,5379.116667,63.28372549411765
0,0.0,0,0.0,22,2189.5,0.00952381,0.028571429,0.0,0.0,Nov,4,2,1,10,Returning_Visitor,False,False,22,2189.5,99.52272727272727
2,53.4,0,0.0,3,66.4,0.0,0.04,0.0,0.0,Oct,1,1,4,3,Returning_Visitor,True,False,5,119.80000000000001,23.96
6,78.51333333,1,63.4,110,1691.236147,0.003448276,0.019359924,19.18310758,0.0,Aug,2,2,7,4,Returning_Visitor,True,False,117,1833.1494803300002,15.667944276324787
7,190.5833333,2,1131.0,46,5492.366667,0.019090909,0.043948052,8.567142857,0.0,May,2,6,6,6,Returning_Visitor,False,False,55,6813.9500003,123.89000000545455
0,0.0,0,0.0,5,99.0,0.0,0.04,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False,5,99.0,19.8
0,0.0,0,0.0,10,232.4,0.0,0.0,0.0,0.0,Aug,1,1,3,4,Returning_Visitor,False,False,10,232.4,23.240000000000002
2,126.0,0,0.0,2,14.35,0.0,0.05,0.0,0.0,Aug,3,2,6,5,New_Visitor,True,False,4,140.35,35.0875
0,0.0,1,77.0,58,3757.75,0.015819209,0.038418079,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False,True,59,3834.75,64.9957627118644
0,0.0,0,0.0,6,137.0,0.066666667,0.1,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False,6,137.0,22.833333333333332
0,0.0,0,0.0,5,226.0,0.086666667,0.133333333,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False,5,226.0,45.2
2,37.0,0,0.0,23,813.0,0.016666667,0.05,0.0,0.0,May,2,2,7,4,Returning_Visitor,True,False,25,850.0,34.0
